,id,Type,Region,tags.generator:method,tags.generator:source,tags.power,power_output_MW,tags.generator:type,tags.location,tags.frequency,other_tags,geometry,Country
22883,5254804267,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.7890654 18.6076647),PH
22884,5254804268,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.7956769 18.6084716),PH
22885,5254804269,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.79160610000001 18.6107734),PH
22886,5254804270,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.7932537 18.6127574),PH
22887,5254804271,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.7972473 18.6147235),PH
22888,5254804272,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.80390450000002 18.6113936),PH
22889,5254804273,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.80207530000001 18.6131069),PH
22890,5254804274,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.80156030000002 18.6161368),PH
22891,5254804275,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.807209 18.6204579),PH
22892,5254804276,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.802263 18.6217695),PH
22893,5254804277,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.8038884 18.6273105),PH
22894,5254804278,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.8025688 18.6248806),PH
22934,6236827070,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.78822489999993 18.604975500000048),PH
22985,9002654713,node,PH,combustion,coal,generator,40.0,steam_turbine,NULL,NULL,NULL,POINT (123.642461 10.38726680000002),PH
22986,9002654714,node,PH,combustion,coal,generator,26.0,steam_turbine,NULL,NULL,NULL,POINT (123.64226879999994 10.38732650000002),PH
22987,9002654715,node,PH,combustion,coal,generator,83.0,steam_turbine,NULL,NULL,NULL,POINT (123.64397569999994 10.38724020000002),PH
22988,9002664719,node,PH,combustion,coal,generator,83.0,steam_turbine,NULL,NULL,NULL,POINT (123.64078839999985 10.386801),PH
22989,9002664720,node,PH,combustion,coal,generator,83.0,steam_turbine,NULL,NULL,NULL,POINT (123.64086219999984 10.387083700000025),PH
22990,9002664721,node,PH,combustion,coal,generator,83.0,steam_turbine,NULL,NULL,NULL,POINT (123.64093609999985 10.387371600000025),PH
22991,9002664728,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (125.61777659999983 6.393634),PH
22992,9002664729,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (125.61729279999983 6.393623300000025),PH
22993,9002664730,node,PH,combustion,coal,generator,116.0,steam_turbine,NULL,NULL,NULL,POINT (124.75720729999983 8.572985700000025),PH
22994,9002664731,node,PH,combustion,coal,generator,116.0,steam_turbine,NULL,NULL,NULL,POINT (124.75678359999984 8.572675100000025),PH
22995,9002664732,node,PH,combustion,coal,generator,500.0,steam_turbine,NULL,NULL,NULL,POINT (121.75745129999983 14.229630100000024),PH
22996,9002664733,node,PH,combustion,coal,generator,35.0,steam_turbine,NULL,NULL,NULL,POINT (120.59663409999983 14.525383300000025),PH
22997,9002664734,node,PH,combustion,coal,generator,35.0,steam_turbine,NULL,NULL,NULL,POINT (120.59634449999983 14.525378100000024),PH
22998,9002664735,node,PH,combustion,coal,generator,35.0,steam_turbine,NULL,NULL,NULL,POINT (120.59600649999983 14.525383300000025),PH
22999,9002664736,node,PH,combustion,coal,generator,35.0,steam_turbine,NULL,NULL,NULL,POINT (120.59573019999984 14.525388500000025),PH
23002,9002664739,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (120.60220239999984 14.519130900000025),PH
23003,9002664740,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (120.60216489999983 14.519561900000026),PH
23004,9002664741,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (120.60213799999984 14.520200700000027),PH
23005,9002664742,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (120.60212729999984 14.520585),PH
23006,9002664743,node,PH,combustion,coal,generator,118.0,steam_turbine,NULL,NULL,NULL,POINT (125.08008869999983 5.869882200000026),PH
23007,9002664744,node,PH,combustion,coal,generator,118.0,steam_turbine,NULL,NULL,NULL,POINT (125.07964069999983 5.870245),PH
23008,9002664745,node,PH,combustion,coal,generator,345.0,steam_turbine,NULL,NULL,NULL,POINT (120.53756649999983 14.425749700000026),PH
23009,9002664750,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (122.59467329999983 10.726266800000024),PH
23010,9002664751,node,PH,combustion,coal,generator,83.0,steam_turbine,NULL,NULL,NULL,POINT (122.59575689999983 10.723989800000025),PH
23011,9002664752,node,PH,combustion,coal,generator,103.0,steam_turbine,NULL,NULL,NULL,POINT (123.76155229999982 10.218116300000025),PH
23012,9002664753,node,PH,combustion,coal,generator,511.0,steam_turbine,NULL,NULL,NULL,POINT (121.75658229999982 14.228683700000026),PH
23013,9002664754,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (124.11843359999982 8.184889200000026),PH
23014,9002664755,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (124.11843539999983 8.185404300000025),PH
23015,9002664756,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (124.11843749999983 8.186009600000025),PH
23016,9002664757,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (124.11843899999982 8.186439700000026),PH
23017,9002664760,node,PH,combustion,coal,generator,351.0,steam_turbine,NULL,NULL,NULL,POINT (119.91975189999984 15.563890500000026),PH
23018,9002664763,node,PH,combustion,coal,generator,170.0,steam_turbine,NULL,NULL,NULL,POINT (123.60288349999985 10.350541900000026),PH
23019,9002664764,node,PH,combustion,coal,generator,135.0,steam_turbine,NULL,NULL,NULL,POINT (124.74794269999985 8.560068400000027),PH
23020,9002664765,node,PH,combustion,coal,generator,135.0,steam_turbine,NULL,NULL,NULL,POINT (124.74747599999985 8.560636),PH
23021,9002664766,node,PH,combustion,coal,generator,135.0,steam_turbine,NULL,NULL,NULL,POINT (124.74714339999986 8.560996700000027),PH
23022,9002664767,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (125.48030379999986 6.964942900000027),PH
23023,9002664768,node,PH,combustion,coal,generator,150.0,steam_turbine,NULL,NULL,NULL,POINT (125.48030909999986 6.964501),PH
23024,9005467902,node,PH,run-of-the-river,hydro,generator,60.0,NULL,NULL,NULL,NULL,POINT (124.27105690000012 8.052871),PH
23025,9005467903,node,PH,run-of-the-river,hydro,generator,60.0,NULL,NULL,NULL,NULL,POINT (124.27091940000012 8.052783900000046),PH
23026,9005467904,node,PH,run-of-the-river,hydro,generator,60.0,NULL,NULL,NULL,NULL,POINT (124.27078290000013 8.052718200000045),PH
23027,9005467911,node,PH,combustion,gas,generator,50.0,gas_turbine,NULL,NULL,NULL,POINT (121.04119850000012 13.770198500000049),PH
23028,9005467912,node,PH,combustion,gas,generator,50.0,gas_turbine,NULL,NULL,NULL,POINT (121.04134160000012 13.770428600000049),PH
23034,9005469988,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.68052270000013 18.526986),PH
23035,9005469989,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.68073930000013 18.524146),PH
23036,9005469990,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.68266640000013 18.521264100000042),PH
23037,9005469991,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.68591860000014 18.520233800000042),PH
23038,9005469992,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.69165960000014 18.519941400000043),PH
23039,9005469993,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.69510270000013 18.520783800000043),PH
23040,9005469994,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.63597890000014 18.529613800000043),PH
23041,9005469995,node,PH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (120.63848600000014 18.529672900000044),PH
23129,11499462610,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.86314919999968 18.60452),PH
23130,11499462611,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.85945839999968 18.6069197),PH
23131,11499462612,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.86108919999968 18.6094515),PH
23132,11499462613,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.86012359999968 18.6117393),PH
23133,11499462614,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.86088539999969 18.6145761),PH
23134,11499462615,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.8562611999997 18.6164774),PH
23135,11499462616,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.86109989999969 18.617118),PH
23136,11499462617,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.85716249999969 18.61990380000001),PH
23137,11499462618,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.85499519999969 18.6246214),PH
23138,11499462619,node,PH,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (120.8549522999997 18.62176950000001),PH
23431,7728845739,node,VN,combustion,gas,generator,750.0,combined_cycle,NULL,NULL,NULL,POINT (105.061301 9.2373001),VN
23432,7728845740,node,VN,combustion,gas,generator,750.0,combined_cycle,NULL,NULL,NULL,POINT (105.060786 9.2421608),VN
23442,7728862717,node,VN,combustion,coal,generator,688.0,steam_turbine,NULL,NULL,NULL,POINT (106.5271389000001 9.5878068),VN
23443,7728862718,node,VN,combustion,coal,generator,623.0,steam_turbine,NULL,NULL,NULL,POINT (106.52655420000009 9.587135),VN
23444,7728862719,node,VN,combustion,coal,generator,623.0,steam_turbine,NULL,NULL,NULL,POINT (106.52603390000009 9.5865215),VN
23445,7728862720,node,VN,combustion,coal,generator,623.0,steam_turbine,NULL,NULL,NULL,POINT (106.52334630000009 9.5836175),VN
23446,7728862721,node,VN,combustion,coal,generator,623.0,steam_turbine,NULL,NULL,NULL,POINT (106.52274010000009 9.5829246),VN
23513,7997137932,node,VN,water-storage,hydro,generator,65.0,NULL,NULL,NULL,NULL,POINT (104.83956819999982 20.609474300000045),VN
23514,7997137933,node,VN,water-storage,hydro,generator,65.0,NULL,NULL,NULL,NULL,POINT (104.83968339999981 20.609646400000045),VN
23515,7997137934,node,VN,water-storage,hydro,generator,65.0,NULL,NULL,NULL,NULL,POINT (104.83979339999982 20.609810700000047),VN
23516,7997137935,node,VN,water-storage,hydro,generator,65.0,NULL,NULL,NULL,NULL,POINT (104.83987659999983 20.609935),VN
23524,8112455871,node,VN,NULL,hydro,generator,3.0,NULL,NULL,NULL,NULL,POINT (108.3604128999995 11.997208700000062),VN
23546,8639962370,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.0351652999999 11.716872399999986),VN
23547,8639962372,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.0384160999999 11.720318099999986),VN
23548,8639962373,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.04515379999991 11.721022),VN
23549,8639962374,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.0426754999999 11.714519299999985),VN
23550,8639962375,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.04551859999991 11.715548799999985),VN
23551,8639962381,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03622749999992 11.704118699999984),VN
23552,8639962382,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03899549999993 11.716735899999984),VN
23553,8639962410,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03606649999992 11.709140399999987),VN
23554,8639962411,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03518679999992 11.712365599999986),VN
23555,8639962412,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03898479999992 11.712775399999986),VN
23556,8639962413,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.04228919999993 11.710716299999985),VN
23557,8639962414,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03884529999993 11.708384),VN
23558,8639962426,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02108369999992 11.685764599999986),VN
23559,8639962427,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.01744659999991 11.682418199999987),VN
23560,8639962478,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02208679999998 11.704171299999988),VN
23561,8639962479,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02892109999998 11.708804299999988),VN
23562,8639962480,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03077719999997 11.70643),VN
23563,8639962481,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02549859999998 11.706156799999988),VN
23564,8639962482,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03306779999998 11.700788399999988),VN
23565,8639962529,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02741909999993 11.701870499999988),VN
23566,8639962530,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.03051969999993 11.701691899999988),VN
23567,8639962531,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02997249999993 11.696817099999988),VN
23568,8639962532,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02709719999993 11.693255599999988),VN
23569,8639962533,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02731179999994 11.697699599999988),VN
23570,8639962534,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02241939999993 11.700147499999987),VN
23571,8639962535,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02421119999994 11.697836199999987),VN
23572,8639962536,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.01451229999994 11.694411199999987),VN
23573,8639962537,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02088519999994 11.693623299999986),VN
23574,8639962538,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02281639999994 11.693738799999986),VN
23575,8639962539,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02400729999994 11.689441799999987),VN
23576,8639962540,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.02109979999993 11.689704499999987),VN
23577,8639962541,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.01761289999993 11.689672899999987),VN
23578,8639962542,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.01105759999993 11.690807599999987),VN
23579,8639962551,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.01499509999994 11.686305599999988),VN
23580,8639962552,node,VN,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (109.017849 11.685801299999989),VN
23588,8954111683,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.24905099999967 13.915508),VN
23589,8954111684,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.25040799999967 13.912746),VN
23590,8954111685,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.25178589999966 13.908850400000041),VN
23591,8954111686,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.25291239999966 13.90588230000004),VN
23592,8954111687,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.24980639999966 13.90709040000004),VN
23593,8954111688,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.24788059999966 13.90458580000004),VN
23594,8954111689,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.24554169999966 13.902896),VN
23595,8954111690,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.24583139999966 13.908538),VN
23596,8954111691,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.24323099999965 13.906242900000041),VN
23597,8954111692,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.24296139999966 13.910370900000041),VN
23598,8954111693,node,VN,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (109.24779759999966 13.91104790000004),VN
23599,8957866422,node,VN,combustion,coal,generator,600.0,steam_turbine,NULL,NULL,NULL,POINT (106.53003570000001 9.5904568),VN
23600,8957866423,node,VN,combustion,coal,generator,600.0,steam_turbine,NULL,NULL,NULL,POINT (106.52944560000002 9.5896846),VN
23842,10983697300,node,VN,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (108.3247603 11.00402069999996),VN
23843,10983697301,node,VN,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (108.3237954 11.006716099999961),VN
23844,10983697302,node,VN,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (108.3253781 11.011371199999962),VN
23845,10983697303,node,VN,wind_turbine,wind,generator,5.0,horizontal_axis,NULL,NULL,NULL,POINT (108.3265087 11.014760499999962),VN
23846,10983747203,node,VN,wind_turbine,wind,generator,4.0,horizontal_axis,NULL,NULL,NULL,POINT (108.69879989999993 11.228565299999977),VN
23847,10983747204,node,VN,wind_turbine,wind,generator,4.0,horizontal_axis,NULL,NULL,NULL,POINT (108.69674149999993 11.231255099999977),VN
